0.732895095007, 5.36899427416
0.832440347002, 5.37852017596
0.931985598998, 5.38804607776
1.03153085099, 5.39757197956
1.13107610299, 5.40709788137
1.23062135498, 5.41662378317
1.33016660698, 5.42614968497
1.42971185898, 5.43567558677
1.52925711097, 5.44520148857
1.62880236296, 5.45472739037
1.72834761495, 5.46425329217
1.82789286691, 5.47377919397
1.92743811875, 5.48330509576
2.02698337006, 5.49283099749
2.06183134806, 5.49616574636
2.12389664933, 5.50743495171
2.22375570485, 5.50212751114
2.32361475813, 5.49682007069
2.42347379862, 5.49151263092
2.52333276077, 5.48620519531
2.62319124942, 5.48089778487
2.7230461553, 5.47559056485
2.82287338128, 5.47028481599
2.92248853937, 5.4649903384
3.02049185708, 5.45978152903
3.10694700034, 5.45518649724
3.12890208161, 5.45401959967
3.14608341377, 5.45314609034
