9.38725647467, 1.69890014542
9.3935467553, 1.79870211118
9.39983703594, 1.89850407694
9.40612731657, 1.9983060427
9.41241759721, 2.09810800846
9.41250698055, 2.09952616989
9.40310735027, 2.19908342452
9.39370771999, 2.29864067916
9.38430808971, 2.39819793379
9.37490845943, 2.49775518843
9.36550882914, 2.59731244307
9.35610919886, 2.6968696977
9.34670956858, 2.79642695234
9.3373099383, 2.89598420697
9.32791030802, 2.99554146161
9.31851067774, 3.09509871624
9.30911104746, 3.19465597088
9.29971141717, 3.29421322551
9.29031178689, 3.39377048015
9.28091215661, 3.49332773479
9.27151252633, 3.59288498942
9.26211289605, 3.69244224406
9.25271326577, 3.79199949869
9.24331363549, 3.89155675333
9.2339140052, 3.99111400796
9.22451437492, 4.0906712626
9.21511474464, 4.19022851723
9.20571511436, 4.28978577187
9.19631548408, 4.38934302651
9.1869158538, 4.48890028114
9.17751622351, 4.58845753578
9.16811659323, 4.68801479041
9.15871696295, 4.78757204505
9.14931733267, 4.88712929968
9.13991770239, 4.98668655432
9.13051807211, 5.08624380895
9.12111844183, 5.18580106359
9.11171881154, 5.28535831823
